ID,PUNTO_DE_CONEXION,DOMICILIO,COLONIA-COMUNIDAD,ZONA,LOCALIDAD,SEDE,LATITUD,LONGITUD,PROGRAMA,TIPO,BENEFICIARIOS,FASE,ICONO
578,11PJN0362A,Avenida Guadalupe Oriental Num. 402-A,Oriental,urbana,León de los Aldama,Escuela,21.10496,-101.65612,Otro,Sin informacion,210,Instalado,pin
579,11PJN0367W,"Calle Juarez Numero Exterior: 660 , Colonia Centro, Codigo Postal",Centro,urbana,León de los Aldama,Escuela,21.114633,-101.686475,Otro,Sin informacion,42,Instalado,pin
580,11PJN0376D,"Calle Puerto De Gibraltar Numero Exterior: 114 , Colonia Arbide, ",Arbide,urbana,León de los Aldama,Escuela,21.12464,-101.6959,Otro,Sin informacion,27,Instalado,pin
581,11PJN0377C,"Calle Jose Maria Cruz Numero Exterior: 72 , Unidad Habitacional U",Unidad Obrera Infonavit,urbana,León de los Aldama,Escuela,21.16307,-101.67326,Otro,Sin informacion,64,Instalado,pin
582,11PJN0378B,Chirimoyo Num. 143,Obregon,urbana,León de los Aldama,Escuela,21.1361,-101.6813,Otro,Sin informacion,24,Instalado,pin
583,11PJN0379A,20 De Enero Num. 405 ,Zona Centro,urbana,León de los Aldama,Escuela,21.12733,-101.68234,Otro,Sin informacion,23,Instalado,pin
584,11PJN0380Q,Boulevard Miguel Hidalgo Num. 2660 Ibarrilla,Las Aguilas,urbana,León de los Aldama,Escuela,21.166147,-101.66405,Otro,Sin informacion,35,Instalado,pin
585,11PJN0381P,Rio Balsas Num. 1010,San Nicolas,urbana,León de los Aldama,Escuela,21.10559,-101.67488,Otro,Sin informacion,39,Instalado,pin
586,11PJN0382O,Margarita Num. 325 ,Loma Bonita,urbana,León de los Aldama,Escuela,21.11664,-101.6933,Otro,Sin informacion,33,Instalado,pin
587,11PJN0385L,Buenos Aires Num. 206 ,No Aplica,urbana,León de los Aldama,Escuela,21.10834,-101.674,Otro,Sin informacion,22,Instalado,pin
588,11PJN0387J,"Boulevard Juan Jose Torres Landa Numero Exterior: 504 , Barrio Sa",San Miguel,urbana,León de los Aldama,Escuela,21.1013,-101.68391,Otro,Sin informacion,211,Instalado,pin
589,11PJN0389H,Juan De Villerias Num. 105,No Aplica,urbana,León de los Aldama,Escuela,21.1481,-101.66803,Otro,Sin informacion,56,Instalado,pin
590,11PJN0390X,Hacienda De San Gerardo Num. 427,San Nicolas Del Palote,urbana,León de los Aldama,Escuela,21.165375,-101.679784,Otro,Sin informacion,79,Instalado,pin
591,11PJN0392V,"Calle Alamo Numero Exterior: 101 , Colonia Obregon, Codigo Postal",Obregon,urbana,León de los Aldama,Escuela,21.135486,-101.684365,Otro,Sin informacion,41,Instalado,pin
592,11PJN0395S,Gonzalez Bocanegra Y Juventino Rosas S/N ,No Aplica,urbana,León de los Aldama,Escuela,21.10413,-101.66172,Otro,Sin informacion,80,Instalado,pin
593,11PJN0400N,Segovia Num. 807,Vista Hermosa,urbana,León de los Aldama,Escuela,21.13021,-101.71188,Otro,Sin informacion,220,Instalado,pin
594,11PJN0404J,Alfalfa Y Candelaria S/N La Candelaria,No Aplica,urbana,León de los Aldama,Escuela,21.12718,-101.65839,Otro,Sin informacion,112,Instalado,pin
595,11PJN0405I,"Boulevard Juan Alonso De Torres Numero Exterior: 1928 , Colonia V",Valle Del Campestre,urbana,León de los Aldama,Escuela,21.16825,-101.70919,Otro,Sin informacion,197,Instalado,pin
596,11PJN0406H,Privada Madre Raquel Num. 116,10 De Mayo,urbana,León de los Aldama,Escuela,21.13348,-101.67559,Otro,Sin informacion,44,Instalado,pin
597,11PJN0410U,Boulevard Jose Maria Morelos Num. 2114 No Aplica,Balcones Del Campestre,urbana,León de los Aldama,Escuela,21.17242,-101.70108,Otro,Sin informacion,19,Instalado,pin
598,11PJN0411T,Matias Velazquez Num. 305,Leon Ii,urbana,León de los Aldama,Escuela,21.10627,-101.72945,Otro,Sin informacion,0,Instalado,pin
599,11PJN0414Q,"Calle Paseo De Los Ruiseñores Numero Exterior: 408 , Colonia Resi",Residencial San Isidro,urbana,León de los Aldama,Escuela,21.09637,-101.64612,Otro,Sin informacion,54,Instalado,pin
600,11PJN0417N,"Calle Olimpo Numero Exterior: 108 , Colonia La Martinica, Codigo ",La Martinica,urbana,León de los Aldama,Escuela,21.11481,-101.66467,Otro,Sin informacion,41,Instalado,pin
601,11PJN0426V,Avenida De Las Exposiciones Num. 901,Satelite Las Hilamas,urbana,León de los Aldama,Escuela,21.117445,-101.725382,Otro,Sin informacion,49,Instalado,pin
602,11PJN0427U,Rubi Num. 223,Fraccionamiento Guadalupe,urbana,León de los Aldama,Escuela,21.11096,-101.68921,Otro,Sin informacion,33,Instalado,pin
603,11PJN0430H,Oslo Num. 305,Andrade,urbana,León de los Aldama,Escuela,21.11392,-101.67266,Otro,Sin informacion,98,Instalado,pin
604,11PJN0431G,Avenida Paseo De Jerez Num. 307,Jardines De Jerez,urbana,León de los Aldama,Escuela,21.10046,-101.6403,Otro,Sin informacion,34,Instalado,pin
605,11PJN0432F,"Avenida Insurgentes Numero Exterior: 727 , Colonia Obregon, Codig",Obregon,urbana,León de los Aldama,Escuela,21.13836,-101.68623,Otro,Sin informacion,37,Instalado,pin
606,11PJN0434D,Aconcagua Num. 117,Cumbres De Arbide,urbana,León de los Aldama,Escuela,21.12329,-101.70179,Otro,Sin informacion,3,Instalado,pin
607,11PJN0436B,"Calle Heroes De La Independencia Numero Exterior: 308 , Congregac",San Pedro De Los Hernandez,urbana,León de los Aldama,Escuela,21.12487,-101.67108,Otro,Sin informacion,72,Instalado,pin
608,11PJN0438Z,Contratistas Num. 112 ,Hacienda Echeveste,urbana,León de los Aldama,Escuela,21.17525,-101.6645,Otro,Sin informacion,0,Instalado,pin
609,11PJN0439Z,5 De Mayo Num. 414 ,Obregon,urbana,León de los Aldama,Escuela,21.12674,-101.67941,Otro,Sin informacion,18,Instalado,pin
610,11PJN0441N,Luis Moya Num. 102-B,Obrera,urbana,León de los Aldama,Escuela,21.12469,-101.6875,Otro,Sin informacion,87,Instalado,pin
611,11PJN0442M,Fray Andres De Sena Num. 128,Real De San Jose,urbana,León de los Aldama,Escuela,21.1589,-101.64889,Otro,Sin informacion,0,Instalado,pin
612,11PJN0447H,Miguel Carrillo Num. 103,Las Trojes,urbana,León de los Aldama,Escuela,21.1412,-101.66533,Otro,Sin informacion,11,Instalado,pin
613,11PJN0450V,Ecuador Num. 109 ,Bellavista,urbana,León de los Aldama,Escuela,21.12422,-101.69164,Otro,Sin informacion,33,Instalado,pin
614,11PJN0451U,Juarez Num. 523,Zona Centro,urbana,León de los Aldama,Escuela,21.11586,-101.6855,Otro,Sin informacion,40,Instalado,pin
615,11PJN0453S,Canaletto Num. 102-1,Jardines De Oriente,urbana,León de los Aldama,Escuela,21.1257,-101.64819,Otro,Sin informacion,16,Instalado,pin
616,11PJN0457O,"Calle Pirul Numero Exterior: 505 , Colonia Valle De Leon, Codigo ",Valle De Leon,urbana,León de los Aldama,Escuela,21.16715,-101.66706,Otro,Sin informacion,46,Instalado,pin
617,11PJN0472G,"Calle Nueva Orleans Numero Exterior: 501 , Colonia Las Americas, ",Las Americas,urbana,León de los Aldama,Escuela,21.10741,-101.69469,Otro,Sin informacion,101,Instalado,pin
618,11PJN0478A,Chupa Rosa Num. 255,No Aplica,urbana,León de los Aldama,Escuela,21.11339,-101.68287,Otro,Sin informacion,27,Instalado,pin
619,11PJN0479Z,"Calle Chicago Numero Exterior: 225 , Colonia Las Americas, Codigo",Las Americas,urbana,León de los Aldama,Escuela,21.11012,-101.6941,Otro,Sin informacion,27,Instalado,pin
620,11PJN0491V,"Calle Paloma Numero Exterior: 202 , Colonia San Sebastian, Codigo",San Sebastian,urbana,León de los Aldama,Escuela,21.10398,-101.69694,Otro,Sin informacion,55,Instalado,pin
621,11PJN0492U,"Calle 20 De Enero Numero Exterior: 615 , Colonia Obregon, Codigo ",Obregon,urbana,León de los Aldama,Escuela,21.129546,-101.681226,Otro,Sin informacion,35,Instalado,pin
622,11PJN0494S,"Calle Industrial Jerez Numero Exterior: 210 , Colonia Cerrito De ",Cerrito De Jerez,urbana,León de los Aldama,Escuela,21.09857,-101.62311,Otro,Sin informacion,97,Instalado,pin
623,11PJN0495R,Fray Daniel Mireles Num. 299,No Aplica,urbana,León de los Aldama,Escuela,21.12577,-101.66897,Otro,Sin informacion,54,Instalado,pin
624,11PJN0496Q,Narciso Mendoza Num. 102 ,No Aplica,urbana,León de los Aldama,Escuela,21.14605,-101.66332,Otro,Sin informacion,44,Instalado,pin
625,11PJN0504I,Andador Cielo Num. 123 ,La Gloria,urbana,León de los Aldama,Escuela,21.07179,-101.62865,Otro,Sin informacion,58,Instalado,pin
626,11PJN0506G,5 De Mayo Num. 620 ,Zona Centro,urbana,León de los Aldama,Escuela,21.12869,-101.67857,Otro,Sin informacion,19,Instalado,pin
627,11PJN0509D,"Calle Carretera Ibarrilla Numero Exterior: Sn, Colonia Arboledas ",Arboledas De Ibarrilla,urbana,León de los Aldama,Escuela,21.16466,-101.66134,Otro,Sin informacion,236,Instalado,pin
628,11PJN0520Z,"Calle Yuriria Numero Exterior: 205 ,  Num. Ext2: 207, Colonia Ind",Industrial (Hab.),urbana,León de los Aldama,Escuela,21.131787,-101.691454,Otro,Sin informacion,35,Instalado,pin
629,11PJN0540N,"Boulevard Talabarteros De Aurora Numero Exterior: 559 , Colonia C",Ciudad Aurora,urbana,León de los Aldama,Escuela,21.172139,-101.6714,Otro,Sin informacion,33,Instalado,pin
630,11PJN0552S,Satelite Num. 105,No Aplica,urbana,León de los Aldama,Escuela,21.10874,-101.69721,Otro,Sin informacion,47,Instalado,pin
631,11PJN0557N,"Calle Campeche Numero Exterior: 822 , Colonia Obrera, Codigo Post",Obrera,urbana,León de los Aldama,Escuela,21.125315,-101.694265,Otro,Sin informacion,43,Instalado,pin
632,11PJN0558M,Calle Prolongacion Paseo De Los Insurgentes Numero Exterior: 2618,El Refugio Campestre,urbana,León de los Aldama,Escuela,21.149166,-101.719544,Otro,Sin informacion,105,Instalado,pin
633,11PJN0579Z,Ancha Num. 1062-A San Pedro De Los Hernandez,No Aplica,urbana,León de los Aldama,Escuela,21.12037,-101.63905,Otro,Sin informacion,70,Instalado,pin
634,11PJN0593S,"Boulevard Jorge Vertiz Campero Numero Exterior: 1815 , Colonia Sa",San Miguel De Rentaria,urbana,León de los Aldama,Escuela,21.129816,-101.627675,Otro,Sin informacion,50,Instalado,pin
635,11PJN0594R,"Calle Malecon Antonio De Silva Numero Exterior: 117 , Colonia Las",Las Trojes,urbana,León de los Aldama,Escuela,21.132898,-101.66816,Otro,Sin informacion,61,Instalado,pin
636,11PJN0597O,"Boulevard Mariano Escobedo, Número Exterior: 2205 , Colonia Leon ",Leon Moderno,urbana,León de los Aldama,Escuela,21.1091,-101.665607,Otro,Sin informacion,18,Instalado,pin
637,11PJN0619J,"Calle La Zorra Numero Exterior: 108 , Colonia Granja Ceres, Codig",Granja Ceres,urbana,León de los Aldama,Escuela,21.11395,-101.63547,Otro,Sin informacion,28,Instalado,pin
638,11PJN0620Z,"Boulevard Padre Jorge Vertiz Campero Numero Exterior: 1618 , Colo",Fracciones Del Crespo,urbana,León de los Aldama,Escuela,21.12082,-101.62976,Otro,Sin informacion,312,Instalado,pin
639,11PJN0621Y,"Calle Villa De Los Angeles Numero Exterior: 311 , Colonia Villas ",Villas Santa Julia,urbana,León de los Aldama,Escuela,21.080372,-101.643222,Otro,Sin informacion,38,Instalado,pin
640,11PJN0622X,Rafael Iriarte Num. 407,Villa Insurgentes,urbana,León de los Aldama,Escuela,21.15547,-101.69386,Otro,Sin informacion,31,Instalado,pin
641,11PJN0623W,"Calle Chiapas Numero Exterior: 401 , Colonia Bellavista, Codigo P",Bellavista,urbana,León de los Aldama,Escuela,21.12152,-101.692788,Otro,Sin informacion,12,Instalado,pin
642,11PJN0641L,Boulevard San Pedro Num. 1029 ,Jardines De Jerez Segunda Seccion,urbana,León de los Aldama,Escuela,21.0892,-101.64798,Otro,Sin informacion,172,Instalado,pin
643,11PJN0650T,"Boulevard Adolfo Lopez Mateos Numero Exterior: 3575 , Colonia La ",La Medalla,urbana,León de los Aldama,Escuela,21.167238,-101.685543,Otro,Sin informacion,32,Instalado,pin
644,11PJN0651S,"Boulevard Adolfo Lopez Mateos Numero Exterior: Sn, Fraccionamient",El Rosario,urbana,León de los Aldama,Escuela,21.15704,-101.6837,Otro,Sin informacion,128,Instalado,pin
645,11PJN0660Z,Independencia Num. 415,Zona Centro,urbana,León de los Aldama,Escuela,21.11577,-101.68139,Otro,Sin informacion,51,Instalado,pin
646,11PJN0663X,"Boulevard Ibarrilla Numero Exterior: 309 , Colonia El Peluchan, C",El Peluchan,urbana,León de los Aldama,Escuela,21.168662,-101.660651,Otro,Sin informacion,166,Instalado,pin
647,11PJN0679Y,Loma Del Potrero Num. 218,Lomas Del Campestre,urbana,León de los Aldama,Escuela,21.15173,-101.70368,Otro,Sin informacion,76,Instalado,pin
648,11PJN0681M,Angel Vazquez Negrete Num. 612 ,Leon I,urbana,León de los Aldama,Escuela,21.14584,-101.63673,Otro,Sin informacion,54,Instalado,pin
649,11PJN0682L,Chiapas Num. 312,Arbide,urbana,León de los Aldama,Escuela,21.12167,-101.692,Otro,Sin informacion,10,Instalado,pin
650,11PJN0683K,Condado De La Cuenca Num. 101 ,Fraccionamiento El Condado,urbana,León de los Aldama,Escuela,21.16448,-101.65225,Otro,Sin informacion,41,Instalado,pin
651,11PJN0693R,"Calle Misiones De La India Numero Exterior: 113 , Colonia San Jav",San Javier,urbana,León de los Aldama,Escuela,21.191363,-101.662225,Otro,Sin informacion,123,Instalado,pin
652,11PJN0694Q,"Calle Tauro Numero Exterior: 319 , Colonia Lomas De La Piscina, C",Lomas De La Piscina,urbana,León de los Aldama,Escuela,21.10773,-101.70344,Otro,Sin informacion,25,Instalado,pin
653,11PJN0696O,Avenida 21 De Marzo Num. 329,Villas Del Valle,urbana,León de los Aldama,Escuela,21.12748,-101.71413,Otro,Sin informacion,43,Instalado,pin
654,11PJN0697N,Avenida Guanajuato Num. 1312,Jardines Del Moral,urbana,León de los Aldama,Escuela,21.14635,-101.69457,Otro,Sin informacion,42,Instalado,pin
655,11PJN0699L,"Avenida Leon Numero Exterior: 802 , Fraccionamiento Jardines Del ",Jardines Del Moral,urbana,León de los Aldama,Escuela,21.149952,-101.695582,Otro,Sin informacion,64,Instalado,pin
656,11PJN0700K,"Calle Francisco Gonzalez Leon Numero Exterior: 130 , Unidad Habit",Prado Hermoso,urbana,León de los Aldama,Escuela,21.151336,-101.638128,Otro,Sin informacion,133,Instalado,pin
657,11PJN0701J,Potasio Num. 723,El Condado,urbana,León de los Aldama,Escuela,21.162341,-101.652138,Otro,Sin informacion,25,Instalado,pin
658,11PJN0707D,"Calle Cofradia Numero Exterior: 202 , Colonia El Palote, Codigo P",El Palote,urbana,León de los Aldama,Escuela,21.172616,-101.679472,Otro,Sin informacion,148,Instalado,pin
659,11PJN0709B,Donato Guerra Num. 421,Zona Centro,urbana,León de los Aldama,Escuela,21.12638,-101.67812,Otro,Sin informacion,28,Instalado,pin
660,11PJN0710R,"Boulevard Eugenio Garza Sada Numero Exterior: 1215 , Colonia Potr",Potrero Del Cerro,urbana,León de los Aldama,Escuela,21.162752,-101.721813,Otro,Sin informacion,111,Instalado,pin
661,11PJN0711Q,Pedro Moreno Del Campillo Num. 132,Las Trojes,urbana,León de los Aldama,Escuela,21.13997,-101.66705,Otro,Sin informacion,95,Instalado,pin
662,11PJN0713O,"Calle Puerto De Barcelona Numero Exterior: 132 , Colonia Arbide, ",Arbide,urbana,León de los Aldama,Escuela,21.123831,-101.694797,Otro,Sin informacion,61,Instalado,pin
663,11PJN0715M,Avio Num. 109,Predio Los Gomez,urbana,León de los Aldama,Escuela,21.149222,-101.672371,Otro,Sin informacion,27,Instalado,pin
664,11PJN0716L,Puerto De Cartagena Num. 555 ,Loma Bonita,urbana,León de los Aldama,Escuela,21.1176,-101.69688,Otro,Sin informacion,20,Instalado,pin
665,11PJN0717K,Andador Arena Num. 314 ,Parque Manzanares,urbana,León de los Aldama,Escuela,21.10752,-101.64849,Otro,Sin informacion,12,Instalado,pin
666,11PJN0718J,Prolongacion Paseo De Los Insurgentes Num. 3725,No Aplica,urbana,León de los Aldama,Escuela,21.15866,-101.72326,Otro,Sin informacion,141,Instalado,pin
667,11PJN0741K,"Calle Manantial Numero Exterior: 607 , Fraccionamiento Jardines D",Jardines Del Moral,urbana,León de los Aldama,Escuela,21.14968,-101.68732,Otro,Sin informacion,41,Instalado,pin
668,11PJN0743I,Poetas Num. 702 Esquina Ingenieros,Panorama,urbana,León de los Aldama,Escuela,21.15182,-101.69881,Otro,Sin informacion,0,Instalado,pin
669,11PJN0746F,Avenida Paseo Del Moral Num. 709,Jardines Del Moral,urbana,León de los Aldama,Escuela,21.15319,-101.68854,Otro,Sin informacion,35,Instalado,pin
670,11PJN0747E,Totonacas Num. 115,Bugambilias,urbana,León de los Aldama,Escuela,21.11729,-101.65083,Otro,Sin informacion,25,Instalado,pin
671,11PJN0749C,Uranio Num. 152 ,Granjas De Echeveste,urbana,León de los Aldama,Escuela,21.18443,-101.6657,Otro,Sin informacion,45,Instalado,pin
672,11PJN0751R,Villa De La Cofradia Num. 116 ,Villas De San Isidro,urbana,León de los Aldama,Escuela,21.10535,-101.64674,Otro,Sin informacion,43,Instalado,pin
673,11PJN0752Q,Laura Num. 123 ,Peñitas,urbana,León de los Aldama,Escuela,21.14651,-101.68324,Otro,Sin informacion,19,Instalado,pin
674,11PJN0753P,Valle Del Desvan Num. 102,Valle Dorado,urbana,León de los Aldama,Escuela,21.08071,-101.61824,Otro,Sin informacion,95,Instalado,pin
675,11PJN0755N,Rio Escondido Num. 1111,Prados Verde,urbana,León de los Aldama,Escuela,21.10189,-101.67237,Otro,Sin informacion,29,Instalado,pin
676,11PJN0758K,San Gregorio Num. 420,Santa Rosa De Lima,urbana,León de los Aldama,Escuela,21.1493,-101.65013,Otro,Sin informacion,42,Instalado,pin
677,11PJN0760Z,Calzada De Los Paraisos Num. 701,Los Paraisos,urbana,León de los Aldama,Escuela,21.14252,-101.69205,Otro,Sin informacion,45,Instalado,pin
678,11PJN0761Y,"Calle Cuatro Numero Exterior: 212 , Colonia Flores Magon, Codigo ",Flores Magon,urbana,León de los Aldama,Escuela,21.1203,-101.71191,Otro,Sin informacion,182,Instalado,pin
679,11PJN0766T,Boulevard Epsilon Num. 1320,San Jose El Alto,urbana,León de los Aldama,Escuela,21.07436,-101.61431,Otro,Sin informacion,157,Instalado,pin
680,11PJN0767S,"Boulevard Jose Maria Morelos Numero Exterior: 2008 , Colonia Balc",Balcones Del Campestre,urbana,León de los Aldama,Escuela,21.173781,-101.705819,Otro,Sin informacion,0,Instalado,pin
681,11PJN0768R,Lirios Num. 211 ,Jardines De Echeveste,urbana,León de los Aldama,Escuela,21.09529,-101.63857,Otro,Sin informacion,34,Instalado,pin
682,11PJN0807C,"Calle Camino Real A Mexico Numero Exterior: 736 , Colonia San Jos",San Jose El Alto,urbana,León de los Aldama,Escuela,21.07852,-101.6105,Otro,Sin informacion,96,Instalado,pin
683,11PJN0819H,"Boulevard J. Manuel Lopez Sanabria Numero Exterior: 220 , Colonia",Lomas Del Campestre,urbana,León de los Aldama,Escuela,21.15283,-101.70179,Otro,Sin informacion,203,Instalado,pin
684,11PJN0825S,Yurecuaro Num. 520 ,Michoacan,urbana,León de los Aldama,Escuela,21.13473,-101.6758,Otro,Sin informacion,36,Instalado,pin
685,11PJN0829O,Barcelona Num. 1107 ,San Juan Bosco,urbana,León de los Aldama,Escuela,21.13613,-101.70887,Otro,Sin informacion,146,Instalado,pin
686,11PJN0839V,"Avenida De Los Frutales Numero Exterior: 201 , Colonia Frutales D",Frutales De La Hacienda,urbana,León de los Aldama,Escuela,21.140767,-101.736425,Otro,Sin informacion,112,Instalado,pin
687,11PJN0850R,Sigma Num. 213,Fraccionamiento Industrial Delta,urbana,León de los Aldama,Escuela,21.08445,-101.62339,Otro,Sin informacion,179,Instalado,pin
688,11PJN0859I,"Calle Doctor Efren Hernandez Numero Exterior: 203 , Colonia Lomas",Lomas De La Trinidad,urbana,León de los Aldama,Escuela,21.13908,-101.693417,Otro,Sin informacion,175,Instalado,pin
689,11PJN0869P,Hernandez Alvarez Num. 225,Zona Centro,urbana,León de los Aldama,Escuela,21.11451,-101.67738,Otro,Sin informacion,31,Instalado,pin
690,11PJN0877Y,Hortencias Num. 226,Jardines De Jerez 1ª Seccion,urbana,León de los Aldama,Escuela,21.10078,-101.63963,Otro,Sin informacion,24,Instalado,pin
691,11PJN0878X,Boulevard Mariano Escobedo Num. 6217 ,San Isidro,urbana,León de los Aldama,Escuela,21.10409,-101.64775,Otro,Sin informacion,12,Instalado,pin
692,11PJN0879W,"Boulevard San Juan Bosco Numero Exterior: 3510 , Colonia Piletas ",Piletas I,urbana,León de los Aldama,Escuela,21.174324,-101.738868,Otro,Sin informacion,65,Instalado,pin
693,11PJN0880L,"Boulevard Brisas De San Judas Tadeo Numero Exterior: 2245 , Fracc",Brisas Del Carmen,urbana,León de los Aldama,Escuela,21.10816,-101.60394,Otro,Sin informacion,54,Instalado,pin
694,11PJN0884H,Cuatro Num. 211,Flores Magon,urbana,León de los Aldama,Escuela,21.120044,-101.711973,Otro,Sin informacion,54,Instalado,pin
695,11PJN0885G,Torneros Num. 339 ,Hacienda De Echeveste,urbana,León de los Aldama,Escuela,21.18128,-101.66792,Otro,Sin informacion,60,Instalado,pin
696,11PJN0887E,"Calle Brisas De Santiago Numero Exterior: 442  444, 444-A, Fracci",Brisas De San Nicolas,urbana,León de los Aldama,Escuela,21.102658,-101.603701,Otro,Sin informacion,65,Instalado,pin
697,11PJN0890S,"Calle Oswaldo Martinoli Numero Exterior: Sn, Fraccionamiento Vill",Villas De San Juan,urbana,León de los Aldama,Escuela,21.10065,-101.58531,Otro,Sin informacion,118,Instalado,pin
698,11PJN0891R,Barcelona Num. 215,España,urbana,León de los Aldama,Escuela,21.13386,-101.69938,Otro,Sin informacion,26,Instalado,pin
699,11PJN0893P,"Avenida Roma Numero Exterior: 705 , Colonia Andrade, Codigo Posta",Andrade,urbana,León de los Aldama,Escuela,21.11317,-101.67156,Otro,Sin informacion,39,Instalado,pin
700,11PJN0894O,Justo Sierra Num. 326,Zona Centro,urbana,León de los Aldama,Escuela,21.11828,-101.68617,Otro,Sin informacion,69,Instalado,pin
701,11PJN0903F,Herreros Num. 254,Coecillo,urbana,León de los Aldama,Escuela,21.12631,-101.66653,Otro,Sin informacion,72,Instalado,pin
702,11PJN0904E,"Avenida Hacienda De San Gerardo Numero Exterior: 500 , Colonia Bo",Bosques De La Presa,urbana,León de los Aldama,Escuela,21.165322,-101.67945,Otro,Sin informacion,47,Instalado,pin
703,11PJN0908A,"Boulevard San Pedro Numero Exterior: 135 , Colonia Jardines De Je",Jardines De Jerez,urbana,León de los Aldama,Escuela,21.10491,-101.64405,Otro,Sin informacion,152,Instalado,pin
704,11PJN0911O,"Boulevard Algeciras Numero Exterior: 203 , Colonia Loma Bonita, C",Loma Bonita,urbana,León de los Aldama,Escuela,21.1187,-101.6958,Otro,Sin informacion,90,Instalado,pin
705,11PJN0920W,Bolivia Num. 630,Obrera,urbana,León de los Aldama,Escuela,21.129847,-101.694161,Otro,Sin informacion,24,Instalado,pin
706,11PJN0926Q,Valle De La Escondida Num. 212 Valle De Los Ates,Valle De San Bernardo,urbana,León de los Aldama,Escuela,21.156046,-101.628324,Otro,Sin informacion,32,Instalado,pin
707,11PJN0927P,Heroes De La Independancia Num. 832 Calle Pachuca,Coecillo,urbana,León de los Aldama,Escuela,21.124408,-101.664795,Otro,Sin informacion,60,Instalado,pin
708,11PJN0928O,Avenida Mexico Num. 307 Alemania,Moderna,urbana,León de los Aldama,Escuela,21.136162,-101.690178,Otro,Sin informacion,33,Instalado,pin
709,11PJN0929N,"Boulevard Venustiano Carranza Numero Exterior: 802 , Barrio San M",San Miguel,urbana,León de los Aldama,Escuela,21.101071,-101.687791,Otro,Sin informacion,20,Instalado,pin
710,11PJN0946D,Alud Num. 1104,Jardines Del Moral,urbana,León de los Aldama,Escuela,21.143143,-101.689065,Otro,Sin informacion,63,Instalado,pin
711,11PJN0950Q,"Calle Javier Gutierrez Olvera Numero Exterior: 506 , Colonia Jol-",Jol-Gua-Ber,urbana,León de los Aldama,Escuela,21.12311,-101.717285,Otro,Sin informacion,35,Instalado,pin
712,11PJN0951P,"Calle Francisco Navarrete Y G Numero Exterior: 423 , Colonia Vall",Valle De Las Torres,urbana,León de los Aldama,Escuela,21.151115,-101.655624,Otro,Sin informacion,49,Instalado,pin
713,11PJN0952O,Jose Hernandez Delgado Num. 336 Alhondiga,Las Trojes,urbana,León de los Aldama,Escuela,21.140802,-101.661836,Otro,Sin informacion,31,Instalado,pin
714,11PJN0959H,"Calle Prolongacion Juarez Numero Exterior: 2103 , Colonia La Luz,",La Luz,urbana,León de los Aldama,Escuela,21.101442,-101.691994,Otro,Sin informacion,55,Instalado,pin
715,11PJN0960X,"Calle Paseo De La Noria Numero Exterior: 120  -A, Fraccionamiento",Paseos Del Country,urbana,León de los Aldama,Escuela,21.153022,-101.734077,Otro,Sin informacion,38,Instalado,pin
716,11PJN0966R,Hortencias Num. 203 Paseo Del Jerez,Jardines Del Jerez,urbana,León de los Aldama,Escuela,21.100374,-101.640455,Otro,Sin informacion,26,Instalado,pin
717,11PJN0967Q,Fray Daniel Mireles Num. 119,Coecillo,urbana,León de los Aldama,Escuela,21.125944,-101.670572,Otro,Sin informacion,26,Instalado,pin
718,11PJN0985F,Antonio De Silva Num. 307,Villa Insurgentes,urbana,León de los Aldama,Escuela,21.14794,-101.664603,Otro,Sin informacion,63,Instalado,pin
719,11PJN0990R,"Boulevard Paseo De Los Insurgentes Numero Exterior: 1405 , Coloni",Granada,urbana,León de los Aldama,Escuela,21.145148,-101.698865,Otro,Sin informacion,34,Instalado,pin
720,11PJN0993O,"Calle Nueva Galicia Numero Exterior: 905 , Colonia Lomas Vista He",Lomas Vista Hermosa Sur,urbana,León de los Aldama,Escuela,21.127583,-101.713312,Otro,Sin informacion,25,Instalado,pin
721,11PJN0995M,Carpinteros Num. 215,Hacienda Echeveste,urbana,León de los Aldama,Escuela,21.178064,-101.666156,Otro,Sin informacion,14,Instalado,pin
722,11PJN0999I,"Boulevard Adolfo Lopez Mateos Numero Exterior: 3116 , Colonia Fra",Fracciones Del Rosario,urbana,León de los Aldama,Escuela,21.160755,-101.683204,Otro,Sin informacion,79,Instalado,pin
723,11PJN1019W,Cacatua Num. 105 Pajaro Carpintero,San Ignacio,urbana,León de los Aldama,Escuela,21.097984,-101.700004,Otro,Sin informacion,30,Instalado,pin
724,11PJN1020L,Boulevard Materialistas Num. 236,Hacienda Echeveste,urbana,León de los Aldama,Escuela,21.178544,-101.666182,Otro,Sin informacion,0,Instalado,pin
725,11PJN1023I,Boulevard Vicente Valtierra Num. 7603,Fraccionamiento El Carmen,urbana,León de los Aldama,Escuela,21.117563,-101.609203,Otro,Sin informacion,40,Instalado,pin
726,11PJN1025G,Puebla Num. 309,Bellavista,urbana,León de los Aldama,Escuela,21.123442,-101.691387,Otro,Sin informacion,8,Instalado,pin
727,11PJN1044V,"Calle Añoranza Numero Exterior: 724 , Colonia Arboledas De San Pe",Arboledas De San Pedro,urbana,León de los Aldama,Escuela,21.122848,-101.63762,Otro,Sin informacion,13,Instalado,pin
